node_id,x,y,z,sigma_xx,sigma_yy,sigma_zz,tau_xy,tau_yz,tau_zx
879,0.75,0.02,0.09,-1335661.2439151146,103817.1103051832,272109.1454464687,60460.99092821026,-3025.218519481624,21816.139884349002
880,0.7000000000000001,0.02,0.08,-1136924.3738676964,79784.66359775863,202378.96799124606,38665.30120479916,3433.5356368224775,98694.18986603712
881,0.8500000000000001,0.05,0.1,-1124157.5569947415,-6551.549916055908,-8541.318924658257,60716.856777327426,-19945.259184796807,168901.5210263772
882,0.65,0.02,0.07,-854151.4274741507,-6673.30233063886,-14449.423673359703,19981.701510241615,-7420.963376995881,68560.74020390172
883,0.8,0.05,0.09,-1186910.3529468053,-13603.505856462223,-8051.723684460057,53291.02918676937,-2450.6516409931546,44197.03454180632
884,0.6000000000000001,0.02,0.06,-406258.9258645102,-13050.278221271008,-36402.70622960198,2171.2516480900294,-12216.371042126591,43429.56091069854
885,0.75,0.05,0.08,-1114250.2829739982,-52116.870720607,-93022.90906015501,43444.91583760117,11476.53151271617,134782.49397140037
886,0.55,0.02,0.05,91822.50732118102,-8.756038431947422,-31847.94809977226,653.3986673264394,-29321.842954894197,23348.947262926267
887,0.9,0.08,0.1,-721305.5672735703,7604.720753069267,27986.81449553493,41227.9457950401,-14923.851955082444,128144.99696155866
888,0.7000000000000001,0.05,0.07,-812499.5124022865,-28727.254579987355,-42676.080830376064,27139.301704161837,-12154.078035835775,104222.57856399851
889,0.5,0.02,0.04,476025.6591865736,54646.967776608515,23687.66376198209,-8555.485845540286,-2667.951489885322,66752.12301950129
890,0.8500000000000001,0.08,0.09,-830201.2617437275,50430.10039881677,125510.88487500955,27489.4054103885,-2558.8790796929225,55054.08422340515
891,0.65,0.05,0.06,-381578.4021923118,2217.64991818381,25614.06999504932,13264.70681678048,4867.648177010798,80234.93336716708
892,0.45,0.02,0.03,945473.8618555922,111398.44816960096,278574.28708295396,-16578.86763694856,-7375.947151983284,-93401.74120312974
893,0.8,0.1,0.03,418517.69051655283,-268391.5594443633,-525467.6495860631,-7472.321399892286,-290607.3373490703,264358.26840798184
894,0.75,0.09,0.03,838060.954645329,39965.719648610895,67802.21933857036,-1075.3331814072144,63277.274011996065,121289.08291076771
895,0.7000000000000001,0.08,0.03,964105.4784494956,29162.339575726706,63207.80044879176,-41641.31044303614,-54809.54930493885,116592.45996728711
896,0.8500000000000001,0.1,0.06,-326803.65892404073,-149391.38693011846,-316458.1386006194,-3474.1329994256703,152329.9584293658,179414.25206246536
897,0.65,0.07,0.03,1041412.4051497404,18911.38682952814,28610.75750191248,-8571.760360869344,9858.292103012653,60806.811322985166
898,0.8,0.09,0.06,-11408.957094803172,247632.718928692,568662.5480386205,6546.123063139481,855066.167509823,13504.118296030876
899,0.6000000000000001,0.06,0.03,895051.3002084803,-116657.322757242,-238331.26777362506,101228.18787258024,-2022.7798278606138,25918.095927138216
900,0.75,0.08,0.06,-293267.69004837633,22834.739388873502,59704.34712374891,12604.535453278557,19472.82732359914,138919.6667332085
901,0.55,0.05,0.03,716197.2256547868,-341339.9964685768,-939676.1909819696,-9755.228228085674,-18090.94810984245,25906.879300204288
902,0.9,0.1,0.09,-736673.5505197855,-150098.81779277496,-383740.7677670337,3817.297892696055,-30220.424493022943,107574.19683424025
903,0.8,0.08,0.08,-1137835.6328020282,-268670.19692016515,-624957.2400698817,23364.89752787555,2827.4295969826485,167473.63503108473
904,0.7000000000000001,0.07,0.06,-477925.0959228311,-119129.8835850989,-270780.0919269639,7781.278853713609,-28537.93527026721,131399.4842726223
905,0.6000000000000001,0.05,0.05,74725.22458795438,-33218.05581674399,-77426.58778712412,123.1811130197954,-4289.434115374431,-3580.448230694087
906,0.5,0.04,0.03,827907.9829415025,52546.47365549514,-248582.0101531408,-25900.672722527732,20696.058292047186,101059.22996149522
907,0.4,0.02,0.02,1377371.2078151114,104358.58472002104,242920.38114151027,-9254.447978104548,7180.909469450312,-145992.22003912777
908,0.30000000000000004,0.0,0.0,1568362.184664188,13087.766154877674,-23370.386357705484,-38219.92481827014,581.0841166660479,-224360.61211995094
909,0.8,0.03,0.1,-1452911.7299416412,26346.926410422,95200.83346851495,79145.75389070252,-34705.13466965034,215313.19535410896
910,0.75,0.03,0.09,-1369455.7574199617,67390.171872979,199652.82093860398,63956.49353601287,13261.740875759147,18612.024902511814
911,0.7000000000000001,0.03,0.08,-1224374.395665086,-11338.21973285102,7540.188445103098,43324.69381471445,2109.2020416831565,103576.07343056056
912,0.8500000000000001,0.06,0.1,-1122286.3583490578,-9236.984586211904,-6343.068145353913,53700.957428212074,-29274.787073252555,171251.69941745707
913,0.65,0.03,0.07,-869654.9352327116,-23432.094015188402,-34459.83709780231,23865.425598840895,-8275.636590952416,66486.73265883811
914,0.8,0.06,0.09,-1200816.3029815082,-28745.16205708796,-41513.08498907107,48172.59592138035,6888.357802763731,43852.30164879358
915,0.6000000000000001,0.03,0.06,-408176.48546188365,-19957.309364664357,-34018.6073778128,7935.2291770561405,-7367.563606484206,36970.29221103644
916,0.75,0.06,0.08,-1084983.4473437555,-22042.19821664725,-25729.957893124803,40102.447557401596,-13464.720198229801,132279.53605088324
917,0.55,0.03,0.05,72829.44270508204,-15198.865093758453,-43705.17165074272,25.25771500730923,-16963.335510019762,37732.65164989043
918,0.9,0.09,0.1,-694810.2806541083,28563.874348190337,84406.7234305506,37058.845691531766,-20741.859727622,132477.99075965575
919,0.7000000000000001,0.06,0.07,-731249.0327448548,57013.159713175104,153884.8922220126,25624.52965495173,-144.5250598815326,90394.63995037942
920,0.5,0.03,0.04,484282.01906199637,81988.30267300027,71524.00859343266,-11223.529681262793,9469.050368640803,63022.03768647648
921,0.75,0.1,0.0,1945675.3476632996,-11384.594396443292,-37133.936609424294,-94827.06106895121,110568.33824676738,-219006.313514298
922,0.75,0.1,0.01,1483344.818857331,-109189.98541061718,-176758.4087801012,-28890.879380762803,162107.12501420395,188122.65262131076
923,0.7000000000000001,0.09,0.0,2342051.957714119,146592.35304770575,125197.36198054496,-65396.52341007222,-17400.409289799223,-189587.0244321967
924,0.7000000000000001,0.09,0.01,1820691.968936681,31351.318877840342,-1864.5610807067899,-35399.81047451566,-36662.42792341898,124274.14630875707
925,0.65,0.08,0.0,2545213.2340209126,108654.97087715352,139723.00963603816,-75272.11786858509,9701.047294698246,-246295.30207468808
926,0.65,0.08,0.01,2011947.9644560092,44118.01017021328,52525.41579895661,-46245.058356647685,-15682.967167111387,104929.28290062585
927,0.6000000000000001,0.07,0.0,2397006.2740289643,-97555.30511518763,-390431.8336971833,-43131.98795828512,8896.22994934324,-242559.85463117107
928,0.8,0.1,0.04,335072.6132136301,-43909.16869819849,-16390.556252884748,-7031.822534428363,160194.77877726368,149903.87608018596
929,0.6000000000000001,0.07,0.01,2030864.7298862063,17036.079387576523,-50206.933087461526,-11830.209315216334,-27277.184865769632,67026.35395998012
930,0.55,0.06,0.0,3666504.772124939,1325710.6826465118,2657909.6341078463,-76097.46001668382,37786.92447839898,-475388.9446199662
931,0.75,0.09,0.04,509689.2726412842,85395.41958625385,179766.6134043988,12468.323349294596,-185111.89253500555,174421.89487913827
932,0.55,0.06,0.01,1507607.1457232828,-563311.4181009457,-1778481.4006891444,-111228.80616240567,-17354.76887088473,115668.7868647578
933,0.5,0.05,0.0,-1517252.640921694,-3207240.0011522486,-10014769.941804068,-76203.14277801267,-84135.31857488799,-490261.96640193317
934,0.7000000000000001,0.08,0.04,483004.79534343653,-22443.81937815013,-46347.44832403461,-40178.97378905742,-133351.98288795698,144317.73300501466
935,0.5,0.05,0.01,2067719.4152107441,902840.198437697,-5240.307114484935,-83735.64777204406,-38677.308580382145,175111.186630372
936,0.45,0.04,0.0,-35369.83826110312,-1990301.5925467417,-4773809.964106251,-66223.56071676276,-56131.333462978255,-708091.3913686199
937,0.8500000000000001,0.1,0.07,-433222.3902945794,-23322.499566699178,-36090.75385610137,-1232.9353222334232,115369.06294200747,159630.95419620446
938,0.65,0.07,0.04,549991.1484569528,4375.168920837552,12003.628612770932,2605.454117590564,19199.63764339006,56611.213116352075
939,0.45,0.04,0.01,2686007.406905018,1086159.4016346533,2477633.70521379,-64705.11164970379,33257.4908814666,-161815.83222215946
940,0.4,0.03,0.0,2442146.2414237806,201594.60092855903,244640.9762625757,-12982.769210702343,11674.873292763157,-233450.10233315578
941,0.8,0.09,0.07,-519563.8952324466,42230.64483119806,94948.59227528164,8578.738062023633,28124.501262395155,149783.17411953083
942,0.6000000000000001,0.06,0.04,651538.8703366722,70351.28210983735,159846.43010588028,-8397.994650568053,6695.471178364014,31308.720755013775
943,0.4,0.03,0.01,1623919.0167714865,-87056.922404435,-265714.31920012407,-12764.164810807884,-13497.152700984234,-7794.664000626777
944,0.35000000000000003,0.02,0.0,1885552.3554292673,57928.24085886574,93343.46494673549,-16650.98536201294,11880.068997322891,-267587.4646740714
945,0.8500000000000001,0.09,0.09,-840437.7841499547,34046.01271910107,98011.83263851014,23892.55898759551,8008.745191612417,64506.267910102935
946,0.75,0.08,0.07,-893376.8638218577,-202200.79588483486,-466002.7882140552,19106.110196128237,-43985.80100738081,176938.32027814403
947,0.65,0.06,0.06,-383423.51724214596,4643.217699969257,28086.958100280914,14511.29066616807,6341.232782244275,70498.86362225492
948,0.55,0.05,0.04,690589.9550932166,115144.510481781,198787.7906781055,-11108.5037947985,13852.023460115452,24077.83444264022
949,0.45,0.03,0.03,941472.2242104599,110367.88910591386,281014.03604599746,-21307.25765170184,91.036078012376,-81791.4853192644
950,0.35000000000000003,0.02,0.01,1503686.3617166623,21093.300187197372,27404.85152784041,-8840.029366269679,-271.3709378806833,-23532.940023788477
951,0.30000000000000004,0.01,0.0,1570177.3298077697,24351.13664131517,237.90195437932113,-34197.02867266056,7092.8561471982985,-232635.03959197807
952,0.75,0.0,0.1,-1835728.4154309432,-51572.84992079263,-22988.431543742743,122265.70783569512,-77237.39791430341,291889.82618414087
953,0.75,0.01,0.1,-1852859.711535773,-51092.65826113067,-21532.9715851428,85520.34546684651,-3353.943582137997,230074.3489637467
954,0.7000000000000001,0.0,0.09,-1655474.6649766446,4598.570195471774,-3095.7408139724375,45151.3670188072,-6851.02802699766,-77074.94706261916
955,0.7000000000000001,0.01,0.09,-1694631.161802652,-50797.47475026108,-69890.54551347384,44112.89383363678,21471.65689212545,10223.77982233992
956,0.65,0.0,0.08,-1320197.7548801636,20082.67859511665,-36854.50799666999,7236.826589042723,-38525.07507035639,115021.44353531195
957,0.65,0.01,0.08,-1352460.0858214323,-43273.20153390296,-63638.25631945345,24330.543576727567,4784.149951675991,79730.39268366422
958,0.6000000000000001,0.0,0.07,-855773.5097192413,54385.074603094305,14979.534284564872,-1012.1159094054143,-36214.971422456154,43348.372652894424
959,0.8,0.04,0.1,-1460276.1897984913,19455.29793335032,78670.88843302827,76617.99453187503,-28292.99389156676,214013.80116081215
960,0.6000000000000001,0.01,0.07,-888060.8463031116,-13031.183025609887,-15151.047614683335,10246.866704712826,-1949.4849607676747,34248.921130563635
961,0.55,0.0,0.06,-388536.74283000414,49972.60965936202,-30856.544719762882,-4542.3295349055215,-35258.17309991059,26431.307390430913
962,0.75,0.04,0.09,-1453674.4287837592,-17018.234561474936,4869.171701817115,63221.60696493261,8344.553662695876,25076.779868422447
963,0.55,0.01,0.06,-408534.957559514,-8087.520157514883,-42270.91519566135,4867.258335818087,-16226.233098786171,21422.301054276424
964,0.5,0.0,0.05,15026.078146037316,42065.548275270514,-98272.6175338655,-3339.417434726327,-26273.308313742767,54849.92990964889
965,0.7000000000000001,0.04,0.08,-1243491.290823144,-28572.199897644776,-29016.33339306317,44152.3156640046,-9812.266520033663,106525.61576133141
966,0.5,0.01,0.05,-13642.327979710855,-5729.043990695384,-53021.55761616607,140.68653660220656,-13844.918369439943,54360.19795995929
967,0.45,0.0,0.04,396947.06701314927,55476.61040027387,17230.246743505642,-7405.1292446910875,-48001.0185072639,-26338.638289622177
968,0.8500000000000001,0.07,0.1,-1110635.9999008786,-2956.6572516034394,18173.372300684612,46316.39153248292,-18366.51810844332,170667.88009660592
969,0.65,0.04,0.07,-868144.7326057178,-19016.64383211155,-18331.027373806646,26573.134058336516,-1214.0175306651997,60550.15560628046
970,0.45,0.01,0.04,394823.23098486353,-7449.04036353337,21059.927162681375,-46.18360724412631,-21561.778287478577,-54603.42150645437
971,0.4,0.0,0.03,842100.3970711521,47219.549776635,21908.09862021254,9534.886401611282,-26270.87343165922,-147553.15538791576
972,0.8,0.07,0.09,-1191101.4844393705,-20195.35513045125,-21585.46323476338,42152.5805001278,-2965.3300828438682,45439.515410194865
973,0.6000000000000001,0.04,0.06,-399002.24217263394,-10513.0983473674,-6708.499783004338,10315.744142329628,-5145.050465358815,32503.06268539697
974,0.4,0.01,0.03,804585.9514198219,-26781.624972643625,-29927.091959161924,-1417.870455365029,-12320.523276749787,-129323.1898686281
975,0.35000000000000003,0.0,0.02,1105660.6528960443,11475.710107106559,-26776.100053454815,-1427.2525201370927,-10536.798150405924,-144972.661122733
976,0.75,0.07,0.08,-979599.7533528712,85110.48216907794,219396.92556496413,36066.039701281836,-11601.8421762944,118584.17560824195
977,0.55,0.04,0.05,63941.31474141931,-13745.428619561864,-36001.02470488706,1836.496029964304,-4387.873647616286,46985.371808200245
978,0.35000000000000003,0.01,0.02,1101274.139761036,-9940.445878399207,-15829.125765540468,-7575.759256071594,-4903.994935600232,-139649.05890513674
979,0.30000000000000004,0.0,0.01,1249486.0202787057,12424.595761545692,10239.581355085958,-3488.7370708952894,1125.593045540306,-128417.14103405381
980,0.75,0.1,0.02,1193057.9062479634,-26385.035555597267,53968.30391875073,-2516.6283716159883,171587.905571757,44264.60410021804
981,0.7000000000000001,0.09,0.02,1376702.1628203974,24272.558286346743,5935.338808438396,-25370.99912355844,-18741.836293876302,73997.63071339078
982,0.65,0.08,0.02,1497194.091893238,3116.985725353747,-5234.470181267361,-26720.3611954039,7862.638363104853,36266.76858474416
983,0.8,0.1,0.05,157158.89185630291,85696.91675779926,270406.5722902981,-6725.917096570222,-247599.60035015937,206550.5188136344
984,0.6000000000000001,0.07,0.02,1543764.7999947383,12709.966059841165,-18496.37584924712,-42660.01309363295,1936.9043730535766,-38256.32960164603
985,0.75,0.09,0.05,31359.736797019177,-21038.39527464999,-62813.266114077014,12747.735269249511,-356175.9427771603,233837.71101559905
986,0.55,0.06,0.02,2549517.196429552,939720.6296449628,1865242.9147955496,-103902.54048034019,13796.026775881042,207027.4190519933
987,0.7000000000000001,0.08,0.05,25708.1592875147,-45802.2756117157,-97246.38797985873,-9401.306025796643,-66143.93627841402,135274.80536182426
988,0.5,0.05,0.02,3029766.006708737,1966600.583120885,3857079.410524977,-62746.85721208933,63357.24870958326,135241.7630882226
989,0.8500000000000001,0.1,0.08,-569233.826976274,74258.9818527912,179527.78310169946,648.2168128370965,62392.343400122496,130529.81904548283
990,0.65,0.07,0.05,70814.52806991784,-4525.207000238026,-1480.1854899969746,5799.283911001695,13807.726340999601,63182.848258181075
991,0.45,0.04,0.02,895254.3488490713,-358719.55162795604,-886912.4443572435,-26716.808763648536,-24198.639538323558,-87686.29822200425
992,0.9,0.1,0.1,-675973.966171317,63616.2843723103,136439.67741652505,30152.561597167787,-372.9351583965433,129407.66284109757
993,0.8,0.09,0.08,-960360.5453139956,-95047.62546566737,-216642.26057347908,16775.118309005924,-24321.327713507682,153300.65365381108
994,0.7000000000000001,0.07,0.07,-718379.2897509026,74311.11433785359,187450.8558294359,23557.35339574868,13660.485859827055,83443.47657032545
995,0.6000000000000001,0.06,0.05,67431.06243318849,-29627.564558387952,-67024.63318872442,633.3387574050803,4889.609842709912,11963.395351592417
996,0.5,0.04,0.04,482193.2333819996,98285.4329116846,87543.34095498215,-12200.337650048874,19613.155586192188,65580.53178997044
997,0.4,0.03,0.02,1369387.7440654056,104412.83159321871,237859.02577299727,-7524.310544542679,1169.0936195488164,-132493.10885396024
998,0.30000000000000004,0.01,0.01,1251015.62152894,15692.343215214027,22575.87769874634,-19905.554641193114,3050.0625958480914,-62249.438503098245
999,0.75,0.02,0.1,-1882309.9310249155,-68703.1619466609,-94395.56425311927,91386.87957560453,-28522.670033889193,253398.97427911666
1000,0.7000000000000001,0.02,0.09,-1708574.106891801,-58169.43151673761,-92663.83798540212,60010.171708257134,9428.906509028793,219.324304801301
1001,0.65,0.02,0.08,-1343935.4671103174,-23507.350157180586,-38543.24617800434,34324.10498339655,-8074.380988756589,80784.28290210063
