node_id,ux,uy,uz
1010,4.3627073989320906e-07,4.5463873079939196e-08,1.0432696402794455e-06
1011,-1.0825234302391827e-06,2.525590357438651e-07,5.3124379183423214e-06
1012,6.656707664994626e-07,3.023593338972473e-08,-5.261019577229409e-07
1013,-3.53029379403558e-08,7.5499510120488e-08,2.7378466499422157e-06
1014,1.546082465194204e-06,-7.87770131741613e-08,2.948848868104931e-06
1015,1.3416198367817303e-06,-7.71816201925968e-08,1.2342058747742553e-06
1016,1.1114367668090887e-06,-6.485244303587274e-08,5.2932130982365375e-08
1017,3.2307078643524707e-07,1.10912568386961e-07,5.175012696343621e-06
1018,8.63833230710472e-07,-4.47725797785403e-08,-5.535712513852607e-07
1019,3.9351686413797023e-07,9.203375150297561e-08,2.9927915488573314e-06
1020,6.043281165668602e-07,-1.9079042774396565e-08,-5.705440649177763e-07
1021,4.774365142731917e-07,7.067342463508233e-08,1.2689041453052482e-06
1022,3.6271712544260363e-07,7.526082995289902e-09,-3.9414441694365426e-08
1023,-1.3263846204310712e-06,2.9381282711690266e-07,7.804676422949955e-06
1024,-3.7785268563905355e-07,1.8241930909311888e-07,3.0613871717095394e-06
1025,5.698697250457645e-07,5.154917236566138e-08,7.61728686351541e-08
1026,7.102797068827923e-07,1.3859371222593485e-08,-5.779202984806589e-07
1027,1.6987066981449957e-07,3.562953414696868e-08,1.0637661895129845e-06
1028,-6.965662372889925e-07,1.0274290312952329e-07,4.970422872828262e-06
1029,-2.3942293012455152e-06,1.8233585046975003e-07,1.0707050237880914e-05
1030,-1.1709433291756459e-06,1.512887437392894e-07,3.274813727126723e-06
1031,-3.9742856749219986e-07,8.865232623538558e-08,1.4555170097940007e-06
1032,2.0497631536651677e-07,4.527140311490395e-08,1.8183353289309945e-07
1033,-1.5637173999921706e-06,2.6131506838994466e-07,5.423477219187281e-06
1034,5.978359093097763e-07,2.0841032491936478e-08,-4.997847652006525e-07
1035,-7.693594593822615e-07,1.8927952768544557e-07,3.163153192964839e-06
1036,7.608871093305774e-07,1.2620334868919988e-08,-5.685447738391583e-07
1037,-1.0144267440021429e-07,1.249516667254944e-07,1.3661492262322376e-06
1038,6.995023302163565e-07,1.6440564304496928e-08,-4.943025086276179e-08
1039,-1.8685025988726327e-06,3.359174151354943e-07,7.87489593113933e-06
1040,3.886750899931541e-07,7.324767694075643e-08,1.1471299940878544e-07
1041,4.3923952609746134e-07,3.9123019604318834e-08,1.0530490356509798e-06
1042,2.207202555441858e-06,-2.544346874139128e-07,1.2519360299982033e-06
1043,1.919634553859078e-06,-2.023983097980748e-07,1.2212430608266874e-06
1044,1.6528609373234056e-06,-2.1618672306583919e-07,8.497379190265055e-08
1045,1.4713261285830506e-06,-1.717724685154394e-07,5.2671251625152144e-08
1046,1.0565889457350569e-06,-1.6034486580435676e-07,-5.043682990850629e-07
1047,9.917203406742563e-07,-1.275825181198189e-07,-5.380874016837466e-07
1048,4.57910189282464e-07,-8.783949566591608e-08,-4.989965073188872e-07
1049,1.1603406729021795e-06,-2.0474520170438857e-08,2.939549197537099e-06
1050,4.983031405767532e-07,-7.062326984558152e-08,-5.304139556752989e-07
1051,-1.3133541384398725e-07,2.6216610321190113e-08,1.3739120975452597e-07
1052,1.052455420148927e-06,-2.625843472047303e-08,1.2240675793723678e-06
1053,-1.687010460427146e-08,1.1567844537790492e-08,-2.0726385437375485e-07
1054,-6.338911518868571e-07,1.8131536687163787e-08,1.120400056248117e-06
1055,9.30530136554064e-07,-2.430149883389436e-08,4.2006663918660815e-08
1056,-3.690390235403079e-07,1.9363356482049227e-08,1.0946572402333057e-06
1057,-1.178074609213192e-06,6.252881111516729e-08,2.8167999774793775e-06
1058,-1.4325030913236123e-07,1.6936298181930065e-07,5.180512252352464e-06
1059,7.981971923147653e-07,-1.634346674201922e-08,-5.656270604458068e-07
1060,-7.918677743971406e-07,5.882171037828907e-08,2.7895980393731783e-06
1061,-1.6594883469774113e-06,1.0485137440588208e-07,5.023890075055699e-06
1062,8.0481051468444e-09,1.4498648509737876e-07,2.9997051573462965e-06
1063,6.582377747346654e-07,-3.334239399765339e-09,-5.840653956241058e-07
1064,-1.1747163528444264e-06,9.598458886498642e-08,5.000114853719294e-06
1065,-2.068861474837252e-06,1.3966528523180333e-07,7.683688431026118e-06
1066,-1.0821661734191142e-06,2.6900882996459576e-07,5.2605747054841786e-06
1067,1.8818307214436619e-07,1.1518061166438568e-07,1.2769684171251482e-06
1068,6.657967592352206e-07,3.561528618502757e-08,-5.441035161368917e-07
1069,5.342921256521584e-07,1.2776438575415119e-08,-4.735002140559535e-08
1070,-3.321724436890748e-08,6.327183388154556e-08,2.749765260290014e-06
1071,-1.5009259380848672e-06,1.2748589095401848e-07,7.664050257600863e-06
1072,-2.3984434746842257e-06,1.6547924622426342e-07,1.0722134656734398e-05
1073,-7.033969412420793e-07,1.875983252884763e-08,1.4975804178160225e-06
1074,-7.008355803241747e-07,4.630979181239512e-08,1.498388001291532e-06
1075,2.078956632676258e-08,-2.1868951085936025e-08,1.9789610887150567e-07
1076,1.794008800851381e-08,3.2458914645503538e-09,2.0617263029634777e-07
1077,5.315496643879456e-07,-3.576802523105832e-08,-5.076586884473797e-07
1078,5.28950352698868e-07,-1.623235096275654e-08,-4.930769042097348e-07
1079,8.11934812563899e-07,-2.992456011991835e-08,-5.957365056938478e-07
1080,-1.1698056578649857e-06,1.7624655603784052e-07,3.250517661828505e-06
1081,8.105028484720764e-07,-1.660987681127956e-08,-5.768559164130538e-07
1082,8.609085733326105e-07,-1.0483131229209467e-08,-8.40981077553185e-08
1083,-3.9720222080367454e-07,1.1134835237902431e-07,1.4384570478278538e-06
1084,8.619875854041909e-07,-2.9322372562814836e-09,-6.420834582080156e-08
1085,7.019029438517219e-07,2.9035972625019617e-08,1.0030913520707738e-06
1086,2.0492405200994104e-07,6.354115166189127e-08,1.709394031711297e-07
1087,7.050767108458734e-07,2.9768762154209647e-08,1.0262545168579495e-06
1088,3.3606515655038223e-07,7.119933483768644e-08,2.68834157363016e-06
1089,-1.5624243566196704e-06,2.816560491460016e-07,5.379296645277345e-06
1090,5.978510786075451e-07,3.3028830859709354e-08,-5.052208836700346e-07
1091,3.386457532366838e-07,6.547106299730894e-08,2.712585853754462e-06
1092,-2.251006320938172e-07,1.0921424284633975e-07,4.918792389564341e-06
1093,-7.690007870391909e-07,2.0915486953661416e-07,3.1234763669121057e-06
1094,7.611049277431448e-07,1.8251284782485374e-08,-5.694071365074172e-07
1095,-2.232995685805113e-07,9.878150283190307e-08,4.941135442795869e-06
1096,-9.412853249168985e-07,1.4131471659049477e-07,7.615221933774875e-06
1097,-1.0173711656132892e-07,1.419432352825779e-07,1.3314931983390433e-06
1098,7.011383963619759e-07,1.7349141591955332e-08,-4.741178147714367e-08
1099,-9.402461693775685e-07,1.2820174801042228e-07,7.634336114974268e-06
1100,-1.7639910398692176e-06,1.657950656811459e-07,1.0691473511980968e-05
1101,1.6294894495930728e-06,-1.4691791676471456e-07,1.1978771503595156e-06
1102,1.2906977819499333e-06,-1.259441394781401e-07,2.7860281294811316e-08
1103,9.283780708083998e-07,-9.397700347160979e-08,-5.647677628643848e-07
1104,7.755346303898902e-07,3.797461533907657e-08,2.9357688120743825e-06
1105,5.509560816739101e-07,-5.233451374306392e-08,-5.639388710825998e-07
1106,7.638612049253601e-07,2.4802315083695548e-08,1.2201176588711449e-06
1107,1.862919685585674e-07,-1.5202969393678241e-09,-2.5213047303571434e-08
1108,7.497347535814078e-07,1.6409119003601412e-08,3.775951846276194e-08
1109,-1.0001509313879136e-07,2.1287781742263543e-08,1.0759844304385983e-06
1110,-6.115462006288706e-07,2.2764867767086433e-07,5.190582233936704e-06
1111,7.322913654989403e-07,1.2383247308159561e-08,-5.704784301423857e-07
1112,-4.102468262306212e-07,5.502365374512878e-08,2.7696432769105155e-06
1113,-1.8641572701604336e-06,3.510020786001017e-07,7.819127323346635e-06
1114,-3.790222025398162e-07,1.9752477342274103e-07,3.0119565938550943e-06
1115,3.8833548108181186e-07,8.522121848637561e-08,8.497506436193188e-08
1116,7.112640846032122e-07,1.3026122703133717e-08,-5.894950917588288e-07
1117,4.414878977527418e-07,3.278679521220881e-08,1.0579086142019684e-06
1118,-6.951943383955116e-07,8.694263927115239e-08,4.982201459417337e-06
1119,-1.7641770123700054e-06,1.520747143146256e-07,1.0706926629700361e-05
1120,-6.999510598093094e-07,7.45060489275925e-08,1.4934020563675653e-06
1121,1.7364133597971825e-08,2.8133509164155602e-08,2.0829483788959587e-07
1122,5.281512608270638e-07,3.1246590464348432e-09,-4.851744063484317e-07
1123,-1.168406643623865e-06,2.0115329387455866e-07,3.221035937354328e-06
1124,8.100322249397057e-07,-3.615393415656399e-09,-5.650335353439391e-07
1125,-3.9663075390104305e-07,1.3400613747933397e-07,1.4154825450878589e-06
1126,8.635618215601616e-07,4.176088253546009e-09,-5.1772838700816304e-08
1127,2.052223994534987e-07,8.175972957619964e-08,1.53705845778724e-07
1128,7.083305485646277e-07,3.000798598722708e-08,1.0424464357008666e-06
1129,-1.5610909748691401e-06,3.0182069887066064e-07,5.33116773519686e-06
1130,5.982697002937285e-07,4.515236783366993e-08,-5.169627963466076e-07
1131,3.412863831740328e-07,5.9438560802748886e-08,2.730447645476705e-06
1132,-7.687184299245935e-07,2.291173623086848e-07,3.078872315009342e-06
1133,7.619160885382534e-07,2.3885717504759148e-08,-5.75724190066541e-07
1134,-2.2142649481463286e-07,8.8208795419067e-08,4.958064366378793e-06
1135,1.3395860892776418e-06,-9.037444361731293e-08,1.1810908866505425e-06
1136,1.1100325385712795e-06,-7.925391435707153e-08,1.0103574853981404e-08
1137,8.637575596941575e-07,-5.9523819247534516e-08,-5.841083677970642e-07
1138,3.9086860183687206e-07,9.639914179708492e-08,2.9374803990349575e-06
1139,6.055639868272532e-07,-3.209740658048155e-08,-5.867856023490705e-07
1140,4.753549743919448e-07,7.577686325595374e-08,1.222300090405605e-06
1141,3.6354638599810674e-07,2.1415933992038723e-09,-4.1788005037857583e-08
1142,5.688732859731303e-07,5.7054618068064346e-08,4.01038428942555e-08
1143,1.7098054739979522e-07,2.3728758331082113e-08,1.0639246990385966e-06
1144,-1.0823439243455125e-06,2.854456179142282e-07,5.20533180430285e-06
1145,-1.0225354008534493e-07,1.5913318592217584e-07,1.291092746845427e-06
1146,6.661206641893394e-07,4.116469107789557e-08,-5.682848790661644e-07
1147,7.02701060061614e-07,1.8460229288762817e-08,-4.859088507084115e-08
1148,-3.1346843708372015e-08,5.109410128045831e-08,2.756307001144758e-06
1149,-9.389399648259752e-07,1.1504476208210515e-07,7.649162833867696e-06
1150,-2.643093627075192e-06,1.820758742099161e-07,1.4056293967204082e-05
1151,-6.988290753158954e-07,1.0292392160359935e-07,1.4824279472070026e-06
1152,1.7743730837524804e-08,5.284304766927557e-08,2.0399810846359214e-07
1153,5.283277874619829e-07,2.22228680844041e-08,-4.838927515315053e-07
1154,-1.1669714028159932e-06,2.2598515758372755e-07,3.1864395211472683e-06
1155,8.10310767553665e-07,9.0299128762399e-09,-5.596082818754101e-07
1156,-3.959311018840431e-07,1.5667998656115896e-07,1.3866289767995426e-06
1157,8.653916373110254e-07,1.0958298900305341e-08,-4.4818959428993974e-08
1158,2.0566845624117995e-07,1.0002772199794339e-07,1.3019299635149693e-07
1159,7.112941383698449e-07,2.993894399174684e-08,1.0527864565936014e-06
1160,-1.5591637015386697e-06,3.2179028960449027e-07,5.279361920733886e-06
1161,5.989489740879291e-07,5.734696638268299e-08,-5.349283730970986e-07
1162,3.4380867478525943e-07,5.3251170159340396e-08,2.742517436903954e-06
1163,1.6437875257326812e-06,-2.4770397564733815e-07,3.6930170323512424e-08
1164,1.469512889909416e-06,-1.990864303416118e-07,3.874258344711868e-09
1165,1.0525275819391618e-06,-1.9319657885237435e-07,-5.414998804972853e-07
1166,9.90650226031834e-07,-1.5528757414432314e-07,-5.750059868087209e-07
1167,4.553920443270677e-07,-1.1518772122463358e-07,-5.200977585209414e-07
1168,4.984797392782837e-07,-9.423852058470792e-08,-5.511349883265067e-07
1169,-1.3257653375986927e-07,3.83396549844324e-08,1.4783273504733076e-07
1170,1.0503637043009855e-06,-3.337483234836364e-08,1.1707594622517087e-06
1171,-1.7048735748051133e-08,2.537311626292149e-08,-1.995917517287216e-07
1172,-6.337789388855748e-07,-7.562963629848038e-09,1.1162109668797438e-06
1173,9.292866686352975e-07,-3.2076467248872404e-08,-8.22654236092246e-10
1174,-3.6933710570369187e-07,-2.232408116243217e-09,1.0904450465830171e-06
1175,-1.1774593342191882e-06,3.400850713487893e-08,2.8179551183840447e-06
1176,7.983913113371703e-07,-2.4372037015934202e-08,-5.961511939869273e-07
1177,-7.910412700866304e-07,3.553542244315582e-08,2.790804631929187e-06
1178,-1.6584398153137528e-06,7.924858630984062e-08,5.030668457860357e-06
1179,5.527054754912193e-09,1.546402817072968e-07,2.9447108983488944e-06
1180,6.597728775464981e-07,-1.0359773582957904e-08,-6.006154566110113e-07
1181,-1.1734803035437177e-06,7.527041225406209e-08,5.006930963836751e-06
1182,-2.067917206312582e-06,1.1828015638068971e-07,7.694257567457023e-06
1183,1.8644878839480415e-07,1.2644534578161548e-07,1.230596874445764e-06
1184,5.354545827139243e-07,9.7153132883013e-09,-5.079405270477797e-08
1185,-1.4997380268657105e-06,1.1017476916881923e-07,7.674666917163979e-06
1186,-2.3984282895721638e-06,1.4866463002451525e-07,1.0734358976098395e-05
1187,-7.686004235085076e-07,2.492450038278516e-07,3.029593761843033e-06
1188,3.8776594828944784e-07,9.738792799363925e-08,4.90154947860199e-08
1189,7.632483864084062e-07,2.965830122373659e-08,-5.874428975546455e-07
1190,4.4299525906732143e-07,2.6535313551558407e-08,1.058043170360092e-06
1191,-2.1941901883896787e-07,7.763847794048059e-08,4.969878584080409e-06
1192,-1.7633546880071785e-06,1.3840968593951836e-07,1.0719222716863444e-05
1193,-2.645625283228431e-06,1.6976897260300746e-07,1.4067988118993156e-05
1194,-1.8023466745071537e-07,-3.050266733486332e-08,2.2709171195643222e-07
1195,-1.7568651789244744e-07,-7.58043463502882e-10,2.3528734461385344e-07
1196,4.5717021144249936e-07,-5.359214759183926e-08,-4.847126933524076e-07
1197,4.558939516784797e-07,-2.7510306447387607e-08,-4.7032351816559965e-07
1198,8.586000381368604e-07,-5.345398520772432e-08,-5.805322166385045e-07
1199,8.573505875852677e-07,-3.351709878124892e-08,-5.615677907678295e-07
1200,1.0253398641900292e-06,-3.608562294394052e-08,-7.691362000591578e-08
1201,-6.973183910846867e-07,1.3138401564912477e-07,1.4654667049887787e-06
1202,1.02616792204475e-06,-2.2262186829569094e-08,-5.576173211920428e-08
1203,9.74973246817143e-07,4.010504821353947e-10,1.0065590243997807e-06
1204,1.8667448290018593e-08,7.743346085901892e-08,1.9325531316323584e-07
1205,9.777750388381766e-07,7.382268110711329e-09,1.030476854402837e-06
1206,7.116049631799186e-07,4.2739273642434184e-08,2.686198744903329e-06
1207,5.291047432596305e-07,4.1120929351803324e-08,-4.891222131672133e-07
1208,7.144877189165737e-07,4.301858732278223e-08,2.710730586164808e-06
1209,2.46340315660616e-07,8.364842106943709e-08,4.911327057051546e-06
1210,-1.1656080206766239e-06,2.5072427196818194e-07,3.1468013664451575e-06
1211,8.11200622278344e-07,2.1445798901665805e-08,-5.601316152628095e-07
1212,2.4885053581536534e-07,7.853977751303935e-08,4.933951533921277e-06
1213,-3.852879132071067e-07,1.196964827470981e-07,7.6044269170446485e-06
1214,-3.9524795715973013e-07,1.7942760181094584e-07,1.3519387499760083e-06
1215,8.673096026666585e-07,1.7610083344263638e-08,-4.2239412275830685e-08
1216,-3.8327562954041586e-07,1.1102392759641034e-07,7.623865534919544e-06
1217,-1.137435992226921e-06,1.4854583903781895e-07,1.067956106931468e-05
1218,2.060747402005866e-07,1.1844848149276888e-07,1.0045248832336596e-07
1219,7.137706958856665e-07,2.9745593338009023e-08,1.0578941836063543e-06
1220,-1.1361391465324823e-06,1.3828418347873026e-07,1.069532622466652e-05
1221,-1.9616911324983436e-06,1.6918318897854858e-07,1.4045275523070486e-05
1222,1.2902881870972032e-06,-1.4682882490016316e-07,-2.1351795273629585e-08
1223,9.288635943319311e-07,-1.1525901713580963e-07,-6.015792935526973e-07
1224,5.529370660758783e-07,-7.10509686041127e-08,-5.848233567067473e-07
1225,7.61612130492788e-07,2.376170595563618e-08,1.1668019365421746e-06
1226,1.8675677346090682e-07,-6.573335257759166e-09,-2.7510301469756994e-08
1227,7.484859081411695e-07,1.5303386438685863e-08,-5.01374115378347e-09
1228,-1.0018785578844738e-07,4.316841427583191e-09,1.0717084027666728e-06
1229,7.325583329528596e-07,1.1219599684591076e-08,-6.010169955544808e-07
1230,-4.090631481055165e-07,3.720594891210874e-08,2.7708708857213826e-06
1231,-3.811637924366302e-07,2.1247527306041003e-07,2.9575451127957343e-06
1232,7.128928499474543e-07,1.2402335041729943e-08,-6.064142998351899e-07
1233,-6.935443765338564e-07,7.125498854963326e-08,4.989012326468847e-06
1234,-1.554428643826212e-06,3.41704642919066e-07,5.2247504272394895e-06
1235,-1.0330833921170847e-07,1.7650621192882854e-07,1.2450207609526532e-06
1236,5.997052128521813e-07,6.973456899810599e-08,-5.591172061008631e-07
1237,7.041739415836247e-07,1.9755217266587626e-08,-5.2957559298344815e-08
1238,3.461093114518667e-07,4.7032159943755343e-08,2.749116243515645e-06
1239,-9.371917675963355e-07,1.019807264092633e-07,7.659782136099102e-06
1240,-1.961290180815086e-06,1.593000802248606e-07,1.4057285767209081e-05
1241,-1.7371653683434098e-07,2.976771730648797e-08,2.3757312703301466e-07
1242,4.5645203338773114e-07,-1.6895935370309578e-09,-4.622322096997424e-07
1243,8.576234576722745e-07,-1.3843048135428371e-08,-5.493274272842841e-07
1244,-6.955879489262714e-07,1.5982199282111124e-07,1.44256288931092e-06
1245,1.0278625988743313e-06,-8.755312775029262e-09,-4.196141867671059e-08
1246,1.9905512609172053e-08,1.0196817510072254e-07,1.7611585705152115e-07
1247,9.808853664056537e-07,1.4039747368745496e-08,1.0473798896988726e-06
1248,5.302752071021085e-07,5.993454824005249e-08,-5.007446849700103e-07
1249,7.174762505236462e-07,4.309837200192903e-08,2.728845076608741e-06
1250,-1.164220212182374e-06,2.753335643593893e-07,3.1022407499937073e-06
1251,8.125934464213762e-07,3.379862468884372e-08,-5.663439941049443e-07
1252,2.514011499491669e-07,7.33386598821601e-08,4.951042970455351e-06
1253,-3.946774457363814e-07,2.0231680725952395e-07,1.3115095109849532e-06
1254,8.692109532008769e-07,2.4290916727830284e-08,-4.352745273282015e-08
1255,-3.811380293180932e-07,1.0230412690721143e-07,7.638818130760672e-06
1256,1.1096209785112945e-06,-9.351476575956896e-08,-3.947953356076289e-08
